trial,D,W,ID,MT,error
0,566,37,4.026560826271135,1853.5082340240479,0
1,453,151,2.0,1522.352695465088,0
2,132,18,3.0588936890535683,2162.463665008545,0
3,340,113,2.0031882776310477,1527.5282859802246,0
4,66,9,3.0588936890535683,1816.3611888885498,0
5,340,113,2.0031882776310477,1099.055528640747,0
6,226,75,2.004800986263821,1126.5978813171387,0
7,66,9,3.0588936890535683,1225.1806259155273,0
8,529,75,3.009586048829198,1344.1171646118164,0
9,113,37,2.019365324866931,1366.7094707489014,0
10,566,37,4.026560826271135,1730.5009365081787,0
11,226,75,2.004800986263821,1146.6000080108643,0
12,529,75,3.009586048829198,1528.869867324829,0
13,264,37,3.0241663111307524,1109.403371810913,0
14,264,37,3.0241663111307524,1168.3077812194824,0
15,113,37,2.019365324866931,1252.8870105743408,0
16,566,37,4.026560826271135,1465.132713317871,0
17,340,113,2.0031882776310477,1330.216884613037,0
18,283,18,4.0636946753173895,1599.8013019561768,0
19,453,151,2.0,1115.6551837921143,0
20,264,37,3.0241663111307524,1551.7735481262207,0
21,132,18,3.0588936890535683,1403.055191040039,0
22,264,37,3.0241663111307524,1219.2227840423584,0
23,141,9,4.058893689053568,1277.7316570281982,1
24,453,151,2.0,1425.8942604064941,0
25,132,18,3.0588936890535683,1714.3940925598145,0
26,425,28,4.016012317988631,1547.0895767211914,0
27,141,9,4.058893689053568,1243.7443733215332,0
28,340,113,2.0031882776310477,1348.3877182006836,0
29,66,9,3.0588936890535683,1437.281608581543,0
30,113,37,2.019365324866931,1092.6434993743896,0
31,141,9,4.058893689053568,1542.1884059906006,0
32,66,9,3.0588936890535683,1411.0114574432373,0
33,529,75,3.009586048829198,248.92091751098633,1
34,141,9,4.058893689053568,1903.911828994751,0
35,132,18,3.0588936890535683,1680.8528900146484,0
36,566,37,4.026560826271135,1571.1123943328857,0
37,529,75,3.009586048829198,1682.898759841919,0
38,113,37,2.019365324866931,990.0538921356201,0
39,113,37,2.019365324866931,1195.4588890075684,0
40,283,18,4.0636946753173895,1462.6529216766357,0
41,453,151,2.0,1159.968376159668,0
42,66,9,3.0588936890535683,1877.422571182251,0
43,340,113,2.0031882776310477,1272.8440761566162,0
44,264,37,3.0241663111307524,1303.0784130096436,0
45,566,37,4.026560826271135,1365.2698993682861,0
46,132,18,3.0588936890535683,1605.8847904205322,1
47,425,28,4.016012317988631,1523.1051445007324,0
48,453,151,2.0,1316.8811798095703,0
49,283,18,4.0636946753173895,1450.3414630889893,0
50,529,75,3.009586048829198,1378.2784938812256,0
51,226,75,2.004800986263821,1319.5197582244873,0
52,425,28,4.016012317988631,1330.8970928192139,0
53,226,75,2.004800986263821,1238.7621402740479,0
54,226,75,2.004800986263821,1118.9424991607666,0
55,425,28,4.016012317988631,1355.0536632537842,0
56,141,9,4.058893689053568,1386.5010738372803,0
57,283,18,4.0636946753173895,1491.6303157806396,0
58,283,18,4.0636946753173895,1394.4056034088135,0
59,425,28,4.016012317988631,1305.633544921875,0
