trial,D,W,ID,MT,error
0,566,37,4.026560826271135,1318.8703060150146,0
1,529,75,3.009586048829198,545.3524589538574,0
2,226,75,2.004800986263821,469.24567222595215,0
3,113,37,2.019365324866931,510.7104778289795,1
4,226,75,2.004800986263821,436.45715713500977,0
5,566,37,4.026560826271135,533.1120491027832,0
6,66,9,3.0588936890535683,928.0657768249512,0
7,264,37,3.0241663111307524,585.8919620513916,1
8,132,18,3.0588936890535683,632.6236724853516,0
9,132,18,3.0588936890535683,628.7937164306641,1
10,453,151,2.0,521.9533443450928,0
11,66,9,3.0588936890535683,603.3935546875,0
12,113,37,2.019365324866931,480.32379150390625,0
13,141,9,4.058893689053568,541.4118766784668,1
14,66,9,3.0588936890535683,495.88751792907715,1
15,264,37,3.0241663111307524,515.9885883331299,0
16,66,9,3.0588936890535683,500.0166893005371,1
17,425,28,4.016012317988631,1035.750150680542,1
18,453,151,2.0,564.2216205596924,0
19,141,9,4.058893689053568,561.8760585784912,1
20,264,37,3.0241663111307524,600.4981994628906,0
21,113,37,2.019365324866931,547.0943450927734,0
22,340,113,2.0031882776310477,585.2649211883545,0
23,226,75,2.004800986263821,581.7968845367432,0
24,453,151,2.0,551.5735149383545,0
25,529,75,3.009586048829198,608.7148189544678,0
26,425,28,4.016012317988631,643.2757377624512,0
27,113,37,2.019365324866931,648.4344005584717,0
28,425,28,4.016012317988631,632.6553821563721,0
29,340,113,2.0031882776310477,530.8876037597656,0
30,340,113,2.0031882776310477,722.9726314544678,0
31,566,37,4.026560826271135,700.6347179412842,1
32,453,151,2.0,533.5421562194824,0
33,264,37,3.0241663111307524,601.9997596740723,0
34,529,75,3.009586048829198,711.5790843963623,0
35,141,9,4.058893689053568,566.594123840332,1
36,529,75,3.009586048829198,946.0170269012451,0
37,283,18,4.0636946753173895,593.3287143707275,1
38,226,75,2.004800986263821,483.03818702697754,0
39,283,18,4.0636946753173895,614.9342060089111,1
40,425,28,4.016012317988631,637.2580528259277,1
41,132,18,3.0588936890535683,527.294397354126,0
42,340,113,2.0031882776310477,568.0394172668457,0
43,66,9,3.0588936890535683,528.1403064727783,1
44,453,151,2.0,628.7727355957031,0
45,529,75,3.009586048829198,611.0579967498779,0
46,566,37,4.026560826271135,581.3181400299072,0
47,264,37,3.0241663111307524,664.2317771911621,0
48,283,18,4.0636946753173895,632.9572200775146,1
49,340,113,2.0031882776310477,579.0657997131348,0
50,566,37,4.026560826271135,591.8765068054199,0
51,113,37,2.019365324866931,473.10543060302734,1
52,283,18,4.0636946753173895,579.2741775512695,1
53,283,18,4.0636946753173895,612.2081279754639,0
54,132,18,3.0588936890535683,579.4506072998047,1
55,141,9,4.058893689053568,614.7527694702148,0
56,425,28,4.016012317988631,514.2560005187988,0
57,132,18,3.0588936890535683,567.4703121185303,0
58,141,9,4.058893689053568,649.3289470672607,1
59,226,75,2.004800986263821,630.9082508087158,0
