trial,D,W,ID,MT,error
0,453,151,2.0,1329.9882411956787,0
1,425,28,4.016012317988631,1385.436773300171,0
2,340,113,2.0031882776310477,955.5182456970215,0
3,283,18,4.0636946753173895,929.2688369750977,1
4,283,18,4.0636946753173895,859.8623275756836,0
5,340,113,2.0031882776310477,614.2117977142334,0
6,141,9,4.058893689053568,1472.6018905639648,0
7,264,37,3.0241663111307524,949.0420818328857,0
8,226,75,2.004800986263821,698.5127925872803,0
9,66,9,3.0588936890535683,1102.4501323699951,1
10,141,9,4.058893689053568,1366.5826320648193,1
11,453,151,2.0,863.0416393280029,0
12,264,37,3.0241663111307524,1216.8419361114502,0
13,113,37,2.019365324866931,892.5771713256836,0
14,264,37,3.0241663111307524,1003.4627914428711,0
15,113,37,2.019365324866931,696.8021392822266,0
16,453,151,2.0,914.0336513519287,0
17,66,9,3.0588936890535683,846.4510440826416,0
18,453,151,2.0,829.7672271728516,0
19,529,75,3.009586048829198,943.7274932861328,0
20,529,75,3.009586048829198,730.5099964141846,0
21,226,75,2.004800986263821,798.0084419250488,0
22,425,28,4.016012317988631,924.9496459960938,1
23,226,75,2.004800986263821,1046.9648838043213,0
24,113,37,2.019365324866931,746.0291385650635,0
25,566,37,4.026560826271135,1195.8942413330078,0
26,425,28,4.016012317988631,1108.3557605743408,0
27,141,9,4.058893689053568,1355.301856994629,0
28,283,18,4.0636946753173895,1071.1486339569092,0
29,529,75,3.009586048829198,978.2576560974121,0
30,132,18,3.0588936890535683,885.5299949645996,0
31,132,18,3.0588936890535683,903.1577110290527,0
32,425,28,4.016012317988631,1129.8892498016357,0
33,283,18,4.0636946753173895,1249.9053478240967,0
34,66,9,3.0588936890535683,949.0807056427002,1
35,453,151,2.0,1040.6179428100586,0
36,566,37,4.026560826271135,1429.7237396240234,0
37,283,18,4.0636946753173895,1481.924057006836,0
38,132,18,3.0588936890535683,1014.7359371185303,0
39,141,9,4.058893689053568,1344.6376323699951,0
40,264,37,3.0241663111307524,1182.1141242980957,0
41,132,18,3.0588936890535683,1233.9591979980469,0
42,340,113,2.0031882776310477,1141.1588191986084,0
43,566,37,4.026560826271135,1240.7209873199463,0
44,132,18,3.0588936890535683,917.6514148712158,0
45,113,37,2.019365324866931,807.619571685791,0
46,226,75,2.004800986263821,868.7255382537842,0
47,264,37,3.0241663111307524,929.025411605835,0
48,566,37,4.026560826271135,1273.941993713379,0
49,340,113,2.0031882776310477,885.9546184539795,0
50,113,37,2.019365324866931,973.5498428344727,0
51,66,9,3.0588936890535683,1183.7913990020752,0
52,425,28,4.016012317988631,1121.3364601135254,0
53,529,75,3.009586048829198,1131.6967010498047,0
54,566,37,4.026560826271135,1308.5198402404785,0
55,529,75,3.009586048829198,1157.228946685791,0
56,340,113,2.0031882776310477,810.3761672973633,0
57,141,9,4.058893689053568,1271.463394165039,0
58,226,75,2.004800986263821,865.7681941986084,0
59,66,9,3.0588936890535683,996.2244033813477,1
