trial,D,W,ID,MT,error
0,566,37,4.026560826271135,1412.463665008545,0
1,226,75,2.004800986263821,699.91135597229,0
2,113,37,2.019365324866931,750.3209114074707,0
3,340,113,2.0031882776310477,608.6387634277344,0
4,453,151,2.0,598.905086517334,1
5,66,9,3.0588936890535683,912.2457504272461,0
6,340,113,2.0031882776310477,796.4472770690918,0
7,141,9,4.058893689053568,1223.5286235809326,0
8,340,113,2.0031882776310477,642.9364681243896,0
9,340,113,2.0031882776310477,633.5256099700928,0
10,529,75,3.009586048829198,855.4420471191406,0
11,113,37,2.019365324866931,861.3948822021484,0
12,226,75,2.004800986263821,619.3380355834961,0
13,226,75,2.004800986263821,712.1548652648926,0
14,529,75,3.009586048829198,952.0425796508789,0
15,283,18,4.0636946753173895,1048.807144165039,0
16,283,18,4.0636946753173895,1125.2198219299316,0
17,141,9,4.058893689053568,1275.235652923584,0
18,566,37,4.026560826271135,964.4370079040527,1
19,226,75,2.004800986263821,861.6442680358887,0
20,529,75,3.009586048829198,841.5331840515137,0
21,529,75,3.009586048829198,742.2418594360352,0
22,141,9,4.058893689053568,1159.337043762207,0
23,132,18,3.0588936890535683,852.0636558532715,0
24,283,18,4.0636946753173895,865.9539222717285,0
25,66,9,3.0588936890535683,1092.1335220336914,1
26,264,37,3.0241663111307524,812.3605251312256,0
27,132,18,3.0588936890535683,975.2495288848877,0
28,425,28,4.016012317988631,811.1162185668945,0
29,264,37,3.0241663111307524,818.4247016906738,0
30,132,18,3.0588936890535683,1055.994987487793,0
31,141,9,4.058893689053568,1241.6002750396729,0
32,264,37,3.0241663111307524,823.4584331512451,0
33,226,75,2.004800986263821,560.9626770019531,0
34,113,37,2.019365324866931,776.4174938201904,0
35,113,37,2.019365324866931,694.0219402313232,0
36,566,37,4.026560826271135,1156.2018394470215,0
37,425,28,4.016012317988631,1010.1630687713623,0
38,132,18,3.0588936890535683,923.3872890472412,0
39,425,28,4.016012317988631,960.8464241027832,1
40,66,9,3.0588936890535683,1017.7731513977051,0
41,566,37,4.026560826271135,1187.1862411499023,0
42,529,75,3.009586048829198,911.2768173217773,0
43,66,9,3.0588936890535683,1401.991605758667,0
44,453,151,2.0,734.9519729614258,0
45,453,151,2.0,625.3805160522461,1
46,340,113,2.0031882776310477,132.1854591369629,1
47,453,151,2.0,1179.0916919708252,0
48,264,37,3.0241663111307524,918.1685447692871,1
49,283,18,4.0636946753173895,1246.065378189087,0
50,283,18,4.0636946753173895,803.4775257110596,0
51,113,37,2.019365324866931,791.5966510772705,0
52,264,37,3.0241663111307524,795.3593730926514,0
53,566,37,4.026560826271135,1078.7014961242676,0
54,66,9,3.0588936890535683,938.1518363952637,1
55,425,28,4.016012317988631,924.5717525482178,0
56,425,28,4.016012317988631,1092.0414924621582,0
57,132,18,3.0588936890535683,1088.1526470184326,0
58,141,9,4.058893689053568,1575.5577087402344,0
59,453,151,2.0,965.0130271911621,0
