trial,D,W,ID,MT,error
0,132,18,3.0588936890535683,1532.4482917785645,1
1,226,75,2.004800986263821,926.1746406555176,0
2,66,9,3.0588936890535683,1157.1300029754639,1
3,340,113,2.0031882776310477,807.8622817993164,0
4,566,37,4.026560826271135,981.4202785491943,0
5,283,18,4.0636946753173895,1758.195161819458,0
6,529,75,3.009586048829198,793.0376529693604,0
7,283,18,4.0636946753173895,1505.7282447814941,0
8,132,18,3.0588936890535683,961.9626998901367,1
9,226,75,2.004800986263821,1449.5995044708252,0
10,425,28,4.016012317988631,1209.230899810791,0
11,566,37,4.026560826271135,1500.974416732788,0
12,566,37,4.026560826271135,1069.2505836486816,0
13,340,113,2.0031882776310477,928.1933307647705,0
14,113,37,2.019365324866931,746.1044788360596,0
15,453,151,2.0,912.7686023712158,0
16,226,75,2.004800986263821,807.6479434967041,0
17,529,75,3.009586048829198,1123.7452030181885,0
18,141,9,4.058893689053568,1709.1941833496094,0
19,340,113,2.0031882776310477,781.9433212280273,0
20,425,28,4.016012317988631,1142.3568725585938,0
21,264,37,3.0241663111307524,997.1897602081299,0
22,226,75,2.004800986263821,844.6621894836426,0
23,425,28,4.016012317988631,1340.9178256988525,0
24,132,18,3.0588936890535683,1297.6734638214111,0
25,66,9,3.0588936890535683,1282.1075916290283,0
26,113,37,2.019365324866931,916.2299633026123,0
27,113,37,2.019365324866931,732.4361801147461,0
28,529,75,3.009586048829198,973.9336967468262,0
29,132,18,3.0588936890535683,1373.6681938171387,0
30,226,75,2.004800986263821,881.6051483154297,0
31,340,113,2.0031882776310477,633.2216262817383,0
32,141,9,4.058893689053568,1534.0893268585205,0
33,566,37,4.026560826271135,1414.8666858673096,0
34,283,18,4.0636946753173895,1176.1090755462646,0
35,529,75,3.009586048829198,1038.8765335083008,0
36,264,37,3.0241663111307524,996.6795444488525,0
37,113,37,2.019365324866931,779.7155380249023,1
38,141,9,4.058893689053568,1405.7559967041016,0
39,425,28,4.016012317988631,1161.9653701782227,0
40,264,37,3.0241663111307524,1027.4436473846436,0
41,283,18,4.0636946753173895,1224.3678569793701,0
42,264,37,3.0241663111307524,1059.863567352295,0
43,425,28,4.016012317988631,1262.2456550598145,0
44,453,151,2.0,761.7766857147217,0
45,132,18,3.0588936890535683,916.4505004882812,0
46,529,75,3.009586048829198,991.5735721588135,0
47,453,151,2.0,727.4174690246582,0
48,453,151,2.0,762.1133327484131,0
49,566,37,4.026560826271135,1114.7491931915283,0
50,264,37,3.0241663111307524,933.368444442749,0
51,340,113,2.0031882776310477,625.7987022399902,1
52,66,9,3.0588936890535683,1129.2927265167236,0
53,66,9,3.0588936890535683,1315.314769744873,0
54,453,151,2.0,250.98776817321777,1
55,66,9,3.0588936890535683,1489.7096157073975,1
56,113,37,2.019365324866931,794.2204475402832,0
57,141,9,4.058893689053568,1079.9169540405273,0
58,283,18,4.0636946753173895,1300.311803817749,0
59,141,9,4.058893689053568,1199.8791694641113,0
